# Signature moves (Docs/PLAN.md *Skills that look like themselves*): one sentence per family per move,
# written from each family's design and kit and checked against the rules; key, seconds, sentence, role.
# tools/skill_moves.py launch tools/skills/signatures.tsv queues them.
osiris_ultimate	3.5	A standing king's pose, the head and shoulders bow forward with the arms hanging loose, then the body slowly rises tall, the head upright and looking ahead, as both arms lift in front with the palms up to shoulder height and open wide to the sides, as if raising the allies back to life, held for a moment, then a slow settle back to standing. In place.	ultimate
perseus_attack_basic	2.5	Fighting stance, feet planted and the chest facing the target, two quick, equally hard cuts of the right hand holding a curved sickle-sword: first a rising cut from beside the right hip up through the target to high left, then at once an overhead chop straight down onto the target, and back to the fighting stance. In place.	basic
perseus_ultimate	3.0	Fighting stance, the knees bending and the body hunching, the right hand low at the right hip as if gripping something in a satchel, then he rises and flings the right arm up and forward in one wide arc to thrust it high toward the whole enemy line at arm's length, the face turned sharply away, held for a moment, then back to the fighting stance. In place.	ultimate
pluto_attack_basic	2.0	A grave, still standing pose, both hands gripping a long two-pronged staff held upright across the body. He leans slowly forward from the hips, tipping the pronged head out toward the target at chest height, then snatches it sharply back to the chest with both hands, as if hooking the soul out of it, the shoulders drawing back, and settles back to standing. In place.	basic
pluto_ultimate	3.0	A grave, still standing pose, both hands gripping a long two-pronged staff across the body. He bends the knees and bows the head low over the staff, gathering for a moment, then surges up tall onto the toes, thrusting the staff up and forward before the face as the chest swells, as if heaving the underworld up beneath the whole enemy line, and settles back to standing. In place.	ultimate
poseidon_attack_basic	2.0	Fighting stance facing the target, a short trident held level in both hands at the waist, points forward. A heavy stamp forward on the left foot and both hands drive the trident together straight ahead into the target's chest, arms fully extended, hips and chest square to the target the whole time, then a sharp pull straight back to the fighting stance. In place.	basic
poseidon_ultimate	3.0	Fighting stance, a short trident gripped in both hands. Both arms raise the trident high overhead as the head tips back in a roar, held a moment, then he hops a short step forward and drives the trident straight down through the target in front to knee height as if splitting the earth, landing in a wide low stance, and rises back into the fighting stance. In place.	ultimate
ptah_attack_basic	2.0	A calm, upright standing pose facing the target. The right hand lifts to the lips as if whispering a word, then snaps straight out at the target's chest in one fast flick with a short step forward on the left foot, the fingers springing open at full reach. At once the arm drops and he settles back to standing. In place.	basic
ptah_ultimate	3.0	A calm, upright standing pose, the knees bend and both hands grip together low in front of the thighs as if taking hold of a heavy pillar, then in one powerful heave the legs straighten and both hands drive straight up overhead, raising it upright, then the hands come down forward and part toward the allies as it settles back to standing. In place.	ultimate
ra_attack_basic	2.0	A tall, proud standing pose, the right hand reaches straight up overhead as if seizing a ray of sunlight, then hurls it forward at the target in one fast overhand throw, stepping in with the left foot and the left arm pointing the way, and settles back to standing. In place.	basic
ra_ultimate	3.0	A tall, proud standing pose, both arms draw back low beside the hips with the palms forward and the knees slightly bent, gathering for a moment, then a step forward and both arms drive straight out at chest height, the heels of the hands together and the fingers spread like rays, blasting across the whole enemy line, and settles back to standing. In place.	ultimate
satyr_attack_basic	2.0	A jaunty standing pose, a quick skip from one foot to the other, then the body dips to the right and the right hand, holding a pan-flute, whips around from the hip in a flat sidearm flick toward the target's chest, as if tossing a pebble across water, the left arm flung up for balance, and settles back to standing. In place.	basic
scarab_knight_attack_basic	2.0	Fighting stance, heavy and hunched with the shoulders rounded like a beetle's shell, then a stomping step forward that drives the right shoulder into the target as the right hand, holding a mace, clubs down onto it at head height in the same motion, then a heavy step back to the fighting stance. In place.	basic
serqet_attack_basic	2.0	Fighting stance, a dagger held point-down in each hand. The right arm circles back and up high above the right shoulder, the wrist curled like a scorpion's tail, then whips over the top and stabs down onto the target at chest height in one quick blow, the left hand held low and ready, and a snap back to the fighting stance. In place.	basic
serqet_ultimate	3.0	Fighting stance, a dagger held point-down in each hand. She rocks her weight onto the rear foot, spine arched like a scorpion's tail, both hands drawn back low beside the hips, coiled for a moment, then snaps forward into a deep lunge as both arms slash forward and outward in two broad arcs across the enemy line at chest height, and back to the fighting stance. In place.	ultimate
set_attack_basic	2.0	Fighting stance, a quick feint dipping the head and shoulders to the left, then a step in and the right hand, holding a hooked sword, reaches forward at chest height and rips back to the right hip in a fast hooking, pulling slash, then a sly step back to the fighting stance. In place.	basic
set_ultimate	3.0	Fighting stance, the body leans back as the right hand, holding a hooked sword, circles slowly twice overhead like a gathering whirlwind, then the body whips forward and the extended right arm slashes flat and wide from far right across the front to the left at chest height, cutting the whole enemy line, then back to the fighting stance. In place.	ultimate
shabti_attack_basic	2.0	Fighting stance, stiff and upright like a statue come to life, a small hoe in the right hand. With rigid, jerky movements the right forearm lifts the hoe to shoulder height, then chops it straight down and forward onto the target at chest height like a labourer hoeing a field, the head and torso held stiff, then the arm jerks back to the fighting stance. In place.	basic
shield_maiden_attack_basic	2.5	Fighting stance, a straight sword in the right hand, the left fist held up in guard. A step in and two blows: a hard diagonal chop down from above the right shoulder onto the target, then at once a straight punch with the left fist into its chest, as if striking with a shield's boss, then back to the fighting stance. In place.	basic
sif_attack_basic	2.5	Fighting stance, a short blade in the right hand, light on the feet. She steps in with two cuts: a low reaping forehand across the target's middle, right to left like a scythe in ripe grain, then at once a rising backhand up across its chest, left to right, the left arm out for balance, then back to the fighting stance. In place.	basic
sif_ultimate	3.0	Fighting stance, a short blade in the right hand. She draws the blade back beside the right hip, eyes fixed on the target, still for a second, then lunges in hard: the left hand shoots forward to seize the target's shoulder and pull it close as the right drives the blade forward and up under its ribs in one brutal stab, holds, then back to the fighting stance. In place.	ultimate
siren_attack_basic	2.0	A standing singer's pose, leaning forward from the hips like a bird on a rock, the right hand beckons with the fingers curling back toward the shoulder and the head tilting to one side, then the right arm flicks straight out toward the target at chest height, the clawed fingers spreading as if casting a song, and settles back to standing. In place.	basic
skadi_attack_basic	2.0	A standing archer's pose, the bow in the left hand. She plants the feet wide and bends the knees into a skier's crouch, raising the bow level toward the target in front as the right hand draws the string back to the cheek, holds the aim a moment, then looses, the right hand springing back past the ear, and rises back to standing. In place.	basic
skadi_ultimate	3.0	A standing archer's pose, the bow in the left hand. She leans back and raises the bow high toward the sky in front, the right hand drawing the string to the cheek, the whole body straining tall for a moment, then looses high into the air so the shot rains down across the whole enemy line, the right hand flying back, and settles back to standing. In place.	ultimate
sobek_attack_basic	2.0	Fighting stance with a short spear held low in both hands at the right hip, a heavy step forward and a powerful two-handed swing from right to left across the target at chest height, arms extended, like a crocodile's tail lashing, the hips turning into it, then back to the fighting stance. In place.	basic
sobek_ultimate	3.0	Fighting stance, the head thrown back in a roaring war cry as both hands raise a short spear high overhead, then a heavy lunge forward driving it into the target's chest with both hands, the whole body crashing in behind it and the torso twisting hard to the left like a crocodile's roll, then heaving back up to the fighting stance. In place.	ultimate
sun_wukong_attack_basic	2	Fighting stance, crouched low like a monkey, knees bent and both hands raised before the chest. The right hand darts up behind the right ear as if plucking a hidden needle, then shoots forward in a long jab at the target's chest as the right foot steps in, the arm fully extended as if the needle has grown into a staff, then back to the crouched fighting stance. In place.	basic
sun_wukong_ultimate	3	Fighting stance, crouched low. He rises on the left foot, the right knee lifted high and the right hand shading the eyes, peering at the enemy, poised a moment, then stamps down, swings both hands overhead and slams them down to knee height in one huge two-handed blow, as if a giant staff cracks the ground under the whole enemy line, then back to the crouched fighting stance. In place.	ultimate
surtr_attack_basic	2.0	Fighting stance, heavy and broad, a short sword in the right hand. He dips the sword down beside the right knee, then stamps forward on the left foot and rips it upward in one heavy rising slash from low right to high left across the target's chest, the whole body uncoiling upward behind it like a leaping flame, then back to the fighting stance. In place.	basic
surtr_ultimate	3.0	Fighting stance, a short sword in the right hand. He lifts the sword straight up to the sky with a roar, stretching tall, for a second, then steps forward and brings it down in one colossal sweep from high right to low left across the whole enemy line, ending bent over the front knee as if setting the world alight, then back to the fighting stance. In place.	ultimate
taweret_attack_basic	2.0	Fighting stance, a heavy staff gripped low in both hands. A heavy step forward with the belly thrust out, and both arms heave the staff up from low in a rising two-handed uppercut into the target's chest, the round body lifting behind the blow, then back to the fighting stance. In place.	basic
taweret_ultimate	3.0	Fighting stance, a heavy staff in both hands. A bellowing roar with the staff raised high overhead and the right knee lifted high like a sumo wrestler's stamp, held a moment, then the foot stamps down and she lurches forward, driving the staff held level in both hands into the target's chest like a battering ram, the whole body behind it, and back to the fighting stance. In place.	ultimate
terracotta_soldier_attack_basic	2	Fighting stance, square and upright like a soldier on parade, a short bronze sword in the right hand. He snaps the sword up before the face in a crisp salute, then raises it overhead, steps forward on the left foot and chops it straight down onto the target in one hard, drilled stroke, the left fist at the hip, then steps back to the fighting stance. In place.	basic
thor_attack_basic	2.0	Fighting stance, a short war hammer in the right hand. He draws the hammer back behind the right shoulder, then steps in on the left foot and swings it forward and around in one fast, flat hook that smashes into the target's chest, the hips and shoulders turning hard behind the blow and the left fist pulling back, then back to the fighting stance. In place.	basic
thor_ultimate	3.0	Fighting stance, a short war hammer in the right hand. With the feet planted wide, the right arm swings the hammer round in two fast circles above the head, calling the storm, then he stamps forward on the left foot and smashes it overhand onto the ground in front, the knees bending deep and the hand stopping at knee height, and rises back to the fighting stance. In place.	ultimate
tyr_attack_basic	2.0	Fighting stance, a hand axe in the right hand cocked back at the hip and the left fist up by the chin. A short step in on the left foot and the right fist drives straight forward into the target's chest like a piston, the shoulder and hips turning behind it, then snaps back to the fighting stance. In place.	basic
tyr_ultimate	3.0	Fighting stance, a hand axe in the right hand. He throws both arms up high in a wide V and roars with the chest out for a moment, then tucks the right fist up by the chin, drops the right shoulder and lunges forward off the back foot, driving the shoulder into the target's chest in one crushing body blow, then back to the fighting stance. In place.	ultimate
ullr_attack_basic	2.0	A standing hunter's pose, the bow in the left hand. He stands tall and still, lifts the bow level at the target at chest height and slowly pulls the string to the cheek with the right hand, holding the aim for a breath, then looses, the right hand opening back past the jaw, and settles back to standing. In place.	basic
ullr_ultimate	3.0	A standing hunter's pose, the bow in the left hand. He sets the feet wide and leans back, lifting the bow high toward the sky as the right hand pulls the string to the cheek, holding the upward aim for a second, then looses high and forward so the arrows arc down on the whole enemy line, the right hand flying back, and settles back to standing. In place.	ultimate
valkyrie_attack_basic	2.5	Fighting stance, a short sword in the right hand. A quick step forward and two strikes: a hard, straight thrust into the target's chest, then the arm pulls back and cuts across in a flat slash from right to left through the target at chest height, the hips turning with it, then back to the fighting stance. In place.	basic
vestal_attack_basic	2.0	A serene standing pose. The left hand lifts a small oil lamp to chest height in front of the body as the right hand cups gently around its flame, then the right hand draws back and pushes forward, palm open, toward the target at chest height, as if casting the ember at it, and both hands lower as she settles back to standing. In place.	basic
vidar_attack_basic	2.0	Fighting stance, an axe held low in the right hand. He rocks his weight onto the left foot, draws the right knee up high, then drives the right boot straight forward into the target's chest in one heavy stamping kick, the arms held in close for balance, then back to the fighting stance. In place.	basic
vidar_ultimate	3.0	Fighting stance, an axe in the right hand. He raises the axe high beside the head in grim silence, the left shoulder turning toward the target and the knees sinking, coiled for a second, then explodes forward in one heavy barging step, slamming the left shoulder into the target's chest as the axe chops down beside it, his whole weight in the blow, then back to the fighting stance. In place.	ultimate
